사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구
201503,7호선,온수,50,1,6976,1047,18409,6222,61850,18793,67808,29984,28581,15991,16235,9106,14403,9261,15253,10638,14282,10697,12151,11888,14253,13065,19422,16404,22544,21083,20235,35936,12052,41361,9101,27955,9684,25722,8063,23563,3684,17823,631,9542,2,1407,0,0,0,0,20151223,구로구
201503,7호선,용마산,4,0,4861,529,11577,2702,32720,4249,38000,11062,19697,7074,11653,7056,9380,5454,9791,6365,9882,7664,8104,7518,7820,9522,8741,12240,9363,14363,8593,19627,6746,22800,4361,15657,3741,15440,2742,16462,1288,10530,230,3676,0,0,0,0,0,0,20151223,중랑구
201503,7호선,이수,14,0,5619,1102,11874,9129,35739,19050,55912,52818,34854,35815,24772,24224,25122,22550,26015,22847,29384,24433,28162,25330,29006,27433,29393,31672,32041,38709,46774,57938,34262,55413,30912,32215,33654,28875,31541,26321,16483,16133,2820,4868,0,120,0,0,0,0,20151223,동작구
201503,7호선,장승배기,0,0,7567,1482,14061,9973,39038,12026,51290,21970,30203,15926,19894,11972,18180,12307,18413,13859,18565,14880,16510,15764,16090,18767,17828,20861,20715,23565,22993,35171,14234,33122,10326,22243,9721,21131,8921,21693,3913,13293,734,5029,0,0,0,0,0,0,20151223,동작구
201503,7호선,중계,20,1,9501,1755,26936,7763,80937,23334,80061,41382,42052,20541,29909,16358,25470,17574,26593,17255,27411,19012,23276,19093,24244,22178,31766,25750,30362,31905,25726,46190,16390,55591,12195,36520,14443,32432,12009,31943,4929,23139,897,7733,0,0,0,0,0,0,20151223,노원구
201503,7호선,중곡,0,0,5264,578,13293,6898,40477,14969,56230,22616,31238,12362,18254,10691,16633,10105,16696,10716,16680,11879,14846,12563,14184,15264,19807,18018,20232,22114,18284,31428,14117,32727,8826,22421,7903,21013,7879,21474,2495,14599,472,4455,0,0,0,0,0,0,20151223,광진구
201503,7호선,중화,1,0,9538,646,16402,5310,50849,12883,57574,29749,32268,15678,21223,12595,18864,12000,19123,12373,18550,13232,15999,15133,16303,17818,18772,22993,20545,26599,25553,38350,19419,42291,12620,27890,11921,26147,9131,25234,4450,17810,730,5618,0,118,0,0,0,0,20151223,중랑구
201503,7호선,천왕,8,1,6089,775,13944,4941,41098,7778,42981,14868,22636,6960,14297,6582,12194,6491,12188,8476,11397,9004,10065,9984,10541,11499,13478,13597,12635,15999,13943,24189,8905,28905,5757,18514,4732,17287,3666,16865,1528,12564,260,3922,0,81,0,0,0,0,20151223,구로구
201503,7호선,청담,31,1,4851,3818,11693,26995,22548,81659,29783,206998,23705,136194,20919,48748,23724,35799,26764,30820,29115,33933,31439,32629,40361,29605,46893,30530,60920,33267,124344,38679,103529,32881,58330,21252,53824,19488,42762,17110,14631,12264,1798,5628,0,3,0,0,0,0,20151223,강남구
201503,7호선,태릉입구,49,0,6355,1293,8129,7590,22918,12656,27152,35296,18257,19849,13408,14926,12768,16982,15053,11362,15818,11320,15840,11775,20360,11500,22082,13825,25879,16789,29799,21149,18904,22144,13419,16632,11237,14946,9151,15593,4347,10310,720,4457,8,1880,0,0,0,0,20151223,노원구
201503,7호선,하계,2,0,8781,1526,29494,8566,90352,28313,91812,32482,51369,28447,36858,21775,33947,21647,35711,28639,32185,30319,31496,29594,34780,33382,43455,38369,41731,45345,37596,61021,26998,73663,20432,48795,19448,41256,19182,40699,6927,29609,1070,9986,0,0,0,0,0,0,20151223,노원구
201503,7호선,학동,0,0,3583,1976,6918,21216,12457,63084,17628,235754,16566,155448,16922,61149,19324,42002,25707,35127,32081,38300,37314,33900,43745,28948,45656,28282,59257,27259,160949,31428,108962,23002,58377,15112,59294,11878,45864,9918,17979,8076,2642,2693,0,0,0,0,0,0,20151223,강남구
201503,8호선,가락시장,9,0,2123,1908,4003,5925,10473,14201,13375,42220,10981,17319,9989,10389,10141,10291,10085,9976,10915,11113,10635,10865,11959,11182,13152,12191,15309,12992,25333,18013,14726,15837,9924,11941,10475,9539,9116,8290,4736,5368,768,2557,1,597,0,0,0,0,20151223,송파구
201503,8호선,강동구청,0,0,4480,1120,12762,6021,40499,17405,48233,42969,26685,16828,17587,12385,16168,11276,15714,13004,16633,14545,15040,15863,15289,16713,17486,21205,20081,24154,32396,33996,16661,34772,11483,22113,11079,20077,7861,21401,2872,10984,373,3939,0,4,0,0,0,0,20151223,강동구
201503,8호선,몽촌토성,2,0,1614,1031,4611,3524,13273,11492,16594,36537,10982,15551,9124,10394,8617,11418,9925,11319,10798,12565,11565,12465,12059,12598,14452,12729,16291,13597,28010,17293,15873,15350,10872,9860,11373,7982,8546,8970,3395,4575,343,1731,0,0,0,0,0,0,20151223,송파구
201503,8호선,문정,0,0,1736,1358,5109,12959,17366,13219,21277,20092,12646,9814,8160,6075,7246,5661,7832,6051,8383,6785,7954,6475,7414,7790,10401,8903,16835,11127,19679,14019,10301,14471,6944,9982,6658,8631,10060,9184,2091,5322,287,1731,0,0,0,0,0,0,20151223,송파구
201503,8호선,복정,4,0,1871,3510,6236,17372,19036,12339,26369,25618,13433,31650,8926,14320,9479,7708,11255,8163,12313,9139,12656,6963,15441,6177,22235,7936,31051,8711,33568,11214,18755,12026,11533,8045,9822,7510,8206,7221,3563,3822,463,1444,0,0,0,0,0,0,20151223,송파구
201503,8호선,석촌,0,0,3148,922,8299,5428,28766,11786,38252,33972,20160,24713,15434,14019,15181,11996,15766,11836,16357,13755,14357,14289,14577,15080,15692,17520,19014,20514,27989,28056,16770,29026,10699,18777,11579,17401,9037,15077,3858,11373,491,3199,1,78,0,0,0,0,20151223,송파구
201503,8호선,송파,0,0,1694,854,5088,4014,14559,20014,19100,22647,11336,12110,8158,7838,7832,5814,10229,6812,8682,7010,7987,7974,9241,8448,13962,9979,12953,11360,19566,15462,10948,14047,6939,8718,6141,7894,5659,7665,1775,5263,210,1335,4,106,0,0,0,0,20151223,송파구
201503,8호선,암사,2,0,12544,938,26744,6684,93700,9915,107722,22101,53808,16858,31354,12335,27115,13548,26944,15149,26224,18515,21663,20442,19956,25683,21192,30836,24338,38963,25972,60645,19649,63925,12452,42368,10828,39553,7477,37996,3149,26457,733,6575,0,1043,0,0,0,0,20151223,강동구
201503,8호선,잠실,4,0,1158,1560,2850,10180,7839,29894,11264,60706,9448,31079,8664,18373,9808,22590,11712,21174,15063,23051,16832,22022,21044,22889,23301,22393,30305,26005,46915,29156,34515,21664,30639,11896,27023,9553,20269,8589,7635,4836,1314,1798,2,78,0,0,0,0,20151223,송파구
201503,8호선,장지,0,0,2953,3052,9921,15465,31690,17765,37062,48453,21626,28103,14980,17812,14319,17496,15979,20387,18040,19667,17977,18128,21552,18723,28710,20742,36944,24417,47103,29871,28996,29228,19686,18494,18439,16107,17638,16024,5166,9307,747,3043,0,0,0,0,0,0,20151223,송파구
201503,8호선,천호,6,0,11909,1405,23483,13461,66700,22532,88709,38931,47530,32704,29847,24741,28446,24765,30089,27567,30327,30912,28133,34100,29639,36692,31988,43605,38260,53000,47933,80752,34870,80384,28729,45598,24367,40078,19476,37389,9922,24251,2007,7997,1,267,0,0,0,0,20151223,강동구
201503,9호선,가양,15,0,12998,1221,33754,8180,92851,23004,81266,42829,47764,26917,34975,19438,33350,18918,34086,20462,31759,23845,29485,26433,29759,30173,35327,35429,34016,38730,41472,62163,26307,69727,18021,49240,17283,43523,11857,44775,5973,31362,981,10556,0,446,0,0,0,0,20151223,강서구
201503,9호선,개화,2,0,2369,87,15073,2152,47814,4063,33854,5893,15830,4403,11226,3672,9192,3668,7583,3814,7025,4591,6317,5370,6295,6112,7090,7472,8904,8565,10953,12617,5987,17369,3922,12457,3437,9028,1497,9312,576,5733,244,1844,1,76,0,0,0,0,20151223,강서구
201503,9호선,고속터미널,0,0,2300,1548,5550,12010,19650,19951,21911,28167,16170,28224,15714,26923,18659,30001,21469,30191,24762,32741,27248,34104,30423,35294,33963,37463,38693,39684,41808,44962,38870,39186,35748,23709,31686,18768,23896,16479,8608,9388,1048,2555,0,1,0,0,0,0,20151223,서초구
201503,9호선,공항시장,3,0,2366,310,5254,1593,11381,2249,12124,4912,7587,3870,5718,3418,5088,3300,5503,3878,5217,4386,4873,5194,4676,6120,4881,6539,5125,7773,6202,11678,3988,12323,3184,8857,2653,7583,2297,8017,1350,6416,270,1928,0,147,0,0,0,0,20151223,강서구
201503,9호선,구반포,0,0,370,309,1844,1572,5558,5703,6449,8605,4823,6565,4186,6349,4666,6369,5354,6536,6679,6993,6823,6712,7164,7151,7478,7065,8263,7810,10807,9647,7858,9328,5840,5169,5275,4126,6316,4396,1448,2650,193,787,0,0,0,0,0,0,20151223,서초구
201503,9호선,국회의사당,1,0,1372,1363,2507,9754,4126,45645,6502,157055,8002,49164,9239,26575,12523,23632,16872,22274,19638,25979,22494,19947,28647,15420,31321,14333,41928,16197,116426,18383,51758,11403,32721,6108,33515,5056,24688,4264,9131,2846,1587,887,0,0,0,0,0,0,20151223,영등포구
201503,9호선,김포공항,6,0,1961,2014,5060,12020,12020,16428,14265,18661,10255,18308,7643,16307,10496,17597,12425,19475,12348,18985,14040,21721,17664,18676,17650,19764,19629,23635,25486,28108,21600,22679,18996,10992,15656,7073,18669,6785,6072,3384,249,1842,3,83,0,0,0,0,20151223,강서구
201503,9호선,노들,0,0,2646,191,6155,1508,21230,3162,23315,5321,12433,5616,8611,5041,8200,4183,8665,4507,8418,5444,6794,5538,6505,6758,6979,8249,8110,8718,8360,14111,5609,14350,3802,10292,3795,9110,3351,10450,1350,6065,315,1660,0,0,0,0,0,0,20151223,동작구
201503,9호선,노량진,36,4,9484,4827,24338,25848,75690,66916,106732,87337,57323,54702,38583,39032,37462,41288,43982,47165,57781,53974,46687,46471,46863,49550,52406,57565,62152,74933,84715,109822,58493,92465,43892,58153,50265,54458,74543,60977,24185,28603,3263,5308,1,0,0,0,0,0,20151223,동작구
201503,9호선,당산,2,0,5337,1395,17612,6023,51719,15902,52132,37040,34652,22031,27427,15642,26945,16450,28027,17173,27044,20841,24795,19990,24386,22089,25767,25250,32086,31553,43115,49655,27868,48239,20750,33547,19528,33078,17408,36001,8439,23663,1549,8218,1,222,0,0,0,0,20151223,영등포구
201503,9호선,동작,3,0,870,291,1946,1125,6436,1571,6582,4200,3360,2823,2584,2813,3301,2112,3844,1856,3057,2178,3143,2351,3504,2311,3534,2082,3415,2250,4113,3187,2451,2978,1891,2056,1674,2035,1506,2179,694,1356,119,1293,0,104,0,0,0,0,20151223,동작구
201503,9호선,등촌,5,0,4887,940,14807,4028,48782,9884,46797,20358,24826,15708,19481,12393,19421,12322,19469,13162,19285,15102,17871,15826,17697,18550,19593,23193,20042,25219,22838,36265,13726,40249,10595,25633,9183,22153,8080,23006,4184,14891,991,5417,0,16,0,0,0,0,20151223,강서구
201503,9호선,마곡나루,0,0,1198,180,4535,2477,11048,1424,9347,2268,5284,1407,3683,1215,3213,1094,2983,1404,2787,1739,2297,1996,2135,2448,2421,3452,3476,3916,3082,5352,1567,6695,1261,4925,771,4717,550,5667,287,4048,78,1528,0,0,0,0,0,0,20151223,강서구
201503,9호선,사평,0,0,457,125,2905,1294,10954,6222,10523,6341,6255,3648,4725,2790,4387,2374,4103,3252,4454,4256,4124,4524,4986,4501,7110,4944,6597,6460,7283,7641,4804,8831,3256,5283,2455,4897,1994,5437,610,3468,97,1148,0,0,0,0,0,0,20151223,서초구
201503,9호선,샛강,2,0,1191,961,2417,3987,5727,17024,6743,29507,5523,15134,5651,8626,6694,8420,6598,7465,8045,8086,8763,8301,10000,8301,11015,8906,13555,10765,26697,13844,15592,10819,12893,5895,12293,4936,10444,5298,4550,3208,814,1581,0,1,0,0,0,0,20151223,영등포구
201503,9호선,선유도,2,0,1769,578,6441,3308,18610,12478,17103,47527,9528,17302,8117,7872,8098,6673,8270,7388,8843,8501,8394,9568,9905,10192,12353,10425,14853,10657,32650,13782,19570,15348,11374,9289,9544,8582,6871,8542,3276,5566,574,1837,0,1,0,0,0,0,20151223,영등포구
201503,9호선,신논현,8,0,5621,1126,15986,22142,47006,73354,48475,115656,28834,89484,25850,46223,29414,41269,33910,39947,41683,44552,42200,41995,47220,40808,54433,44373,71267,55760,113538,82149,95250,77449,70985,42096,77944,32476,76195,29455,37335,18494,5677,5372,0,1,0,0,0,0,20151223,강남구
201503,9호선,신목동,1,0,1892,333,6997,1723,22198,3747,17641,6423,10535,3462,7576,2898,6219,3087,5934,3909,5852,4881,5148,4754,5228,5475,6492,6982,7182,7197,7811,11746,4600,12284,3461,8041,2905,8318,3156,9306,1494,5978,275,2767,0,0,0,0,0,0,20151223,양천구
201503,9호선,신반포,1,0,399,693,2531,5812,8192,7679,8851,9386,6711,7083,4442,4840,4461,4151,5475,4289,5429,5243,4960,4919,5673,5033,6921,5615,10029,5928,9454,7651,5936,7566,4118,4697,3844,3977,2977,4342,1119,2876,157,906,0,1,0,0,0,0,20151223,서초구
201503,9호선,양천향교,0,0,3673,750,10928,6691,29539,8951,24985,26989,15134,15192,10856,8531,10307,7653,10930,7594,10708,8592,10099,8470,10573,9462,12453,11495,16697,12835,22853,17761,11825,21840,6968,15218,6461,13152,5529,14224,2018,10787,359,3333,0,0,0,0,0,0,20151223,강서구
201503,9호선,여의도,1,0,1598,1637,4296,17357,9227,99249,10190,129607,10953,42105,12013,21288,15867,20942,15913,19829,20879,24749,21398,21788,27003,21008,31218,21068,49282,20091,124029,24622,70057,20182,43740,11678,42998,9216,29499,8804,10815,5851,1615,1877,0,0,0,0,0,0,20151223,영등포구
201503,9호선,염창,9,1,9168,546,26622,4718,76149,9957,66897,21325,41528,12751,27822,10204,24515,10876,23553,12812,22106,15133,17913,17621,17002,20912,18090,26245,20116,32205,26033,50051,15782,60576,11164,41278,10025,37555,8966,40563,4640,26087,837,8675,0,1,0,0,0,0,20151223,강서구
201503,9호선,증미,0,0,2230,659,8545,2585,26014,9403,21202,43834,12139,15240,10709,7979,10972,8486,11117,8783,11751,9632,11182,11488,11694,11934,12393,13749,14221,14473,35198,19637,17027,23002,10364,13553,8960,12062,6477,12676,2798,8441,544,2694,0,138,0,0,0,0,20151223,강서구
201503,9호선,흑석(중앙대입구),4,0,3923,633,7353,5361,25278,14207,29990,50636,18749,27202,16137,31509,16683,21338,20289,20451,22079,20655,21653,20632,26939,18706,30794,21415,37654,24372,39483,35857,22512,29946,20069,21368,21568,18759,19445,19517,11577,12411,2298,4410,0,2,0,0,0,0,20151223,동작구
201503,9호선2단계,봉은사,2,2,93,26,293,416,611,1251,528,2288,539,1695,583,1190,817,1567,1151,1543,1304,1587,1562,1718,1589,1436,1885,1341,2129,1285,3355,1292,2101,1062,1576,616,1401,558,1052,473,309,284,29,78,0,0,0,0,0,0,20151223,강남구
201503,9호선2단계,삼성중앙,1,1,40,8,193,110,392,538,371,1087,388,761,416,407,476,308,573,400,604,427,636,568,639,513,714,522,698,522,1498,656,1090,617,610,384,606,382,447,370,154,223,24,53,0,0,0,0,0,0,20151223,강남구
201503,9호선2단계,선정릉,3,2,100,19,221,233,478,649,507,1540,366,1139,432,743,494,738,657,661,774,740,778,796,735,682,820,674,931,749,1652,846,1125,705,743,497,702,470,517,460,200,303,32,65,0,0,0,0,0,0,20151223,강남구
201503,9호선2단계,언주,3,2,88,13,198,281,334,757,470,2013,526,1358,627,815,677,698,858,671,913,806,991,783,1145,716,1195,694,1390,703,2285,767,1440,679,990,466,960,445,709,359,258,232,38,59,0,0,0,0,0,0,20151223,강남구
201503,9호선2단계,종합운동장,6,2,132,30,343,105,1001,168,798,302,585,342,536,315,532,396,675,440,661,486,667,559,630,662,799,544,1053,722,895,916,813,973,680,650,693,556,663,612,271,424,42,112,0,1,5,3,0,0,20151223,송파구
201503,경부선,가산디지털단지,1032,2,9085,1623,11678,9264,20218,56402,18505,176379,16114,65158,13669,25387,14341,20883,15734,20503,18150,22630,17592,21828,19529,24018,21712,23275,40165,28945,111678,35732,64142,30786,41630,17830,38073,17799,27253,16813,12349,9990,287,1611,0,0,0,0,0,0,20151223,금천구
201503,경부선,남영,61,1,2654,1234,6961,8754,17317,32650,21495,86631,14216,39109,13137,24427,14939,20198,16047,19265,18223,17926,18747,16131,23216,15956,31132,16807,35736,20022,49802,25425,32334,22628,24244,14878,23815,14830,18548,14385,8100,9091,404,1690,0,0,0,0,0,0,20151223,용산구
201503,경부선,노량진,422,3,11412,8139,25781,42028,74542,99023,102459,147496,62543,81001,48754,50361,51204,52106,58683,62715,78957,74416,66660,60328,66374,62834,71442,71407,89764,86429,133323,117327,89658,97586,72525,59752,85760,57213,113469,49908,34121,32433,1379,7439,1,0,0,0,0,0,20151223,동작구
201503,경부선,대방,277,2,6006,2591,15217,12300,45350,41226,54123,68849,32682,35180,23677,20207,22924,19341,25795,20889,27763,23172,26597,20945,26025,21781,26931,24695,35345,30177,56119,42176,31922,39437,20659,26585,22441,26581,17807,25382,5774,17041,176,3772,0,0,0,0,0,0,20151223,동작구
201503,경부선,서울역,0,0,0,0,0,0,2,0,2,0,4,0,1,0,3,0,1,0,2,0,3,0,3,0,4,0,5,0,7,0,3,0,3,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,20151223,중구
201503,경부선,신길,474,2,12989,1692,14465,5855,35819,19046,44033,34329,26796,11560,17239,8479,15353,8612,17940,8979,16200,10379,13287,10365,14326,12749,16645,14817,18792,20018,34921,26617,19160,25182,12515,17250,13559,18436,9299,18150,4568,11426,256,3170,0,0,0,0,0,0,20151223,영등포구
201503,경부선,신도림,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,2,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,20151223,구로구
201503,경부선,영등포,3370,86,21185,6852,23689,28755,56465,81672,74335,170659,53595,125572,51320,81050,50979,93849,67694,102800,77835,108006,82212,107825,97121,106787,112311,108130,128389,122763,189245,162404,148250,140971,148729,71348,119860,55809,102773,49471,44297,26521,1501,6815,0,0,0,0,0,0,20151223,영등포구
201503,경부선,용산,641,18,5017,5753,6162,31242,16401,66962,37918,117049,31092,95014,33746,70984,37035,60835,44069,64521,55264,68338,58261,65444,71746,67543,77388,66012,93325,64089,119362,71673,112420,55920,82081,37527,87672,29114,55135,17185,23534,8170,1375,2909,0,0,0,0,0,0,20151223,용산구
201503,경원선,광운대,1670,6,6365,1623,17878,4170,46630,8921,41550,38619,23046,16943,16778,19606,16043,22880,17129,13941,17205,16141,17361,16142,20046,14360,22554,18287,25911,20782,26671,28701,15054,29488,13494,21698,13482,18481,12137,18813,5644,15343,469,7712,1,1,0,0,0,0,20151223,노원구
201503,경원선,녹천,661,0,5031,1090,9740,2577,27359,6215,25714,6542,15085,3679,10678,3962,8897,3723,9131,4770,8089,4978,7464,6124,6782,7178,7380,9096,7282,10437,7278,14619,4375,16602,3427,11106,2700,9853,4267,9730,837,7544,129,2045,0,0,0,0,0,0,20151223,노원구
201503,경원선,도봉,81,3,7393,1063,11688,3536,25014,5003,25048,12953,16636,10026,13532,9699,12519,7642,12720,8738,12553,10096,11634,10695,11584,11841,11173,14801,11640,15672,13455,19943,7391,20318,4811,12489,4203,12049,3212,10611,1311,7533,98,1982,0,0,0,0,0,0,20151223,도봉구
201503,경원선,도봉산,271,5,2968,715,5124,2338,15328,4195,13932,8151,8649,13918,7626,18524,8077,12221,9139,9880,11515,8780,14181,8058,15630,7566,15333,8025,13002,8130,9513,9595,5780,10086,3231,7026,2330,6301,1569,6680,652,5335,52,1982,0,0,0,0,0,0,20151223,도봉구
201503,경원선,방학,210,0,10806,1461,17099,5216,40125,10947,39393,20599,26675,12642,19350,12157,17881,11338,19482,12280,19156,13924,16141,15974,15598,18977,17343,24479,17235,24753,19482,33652,12492,32663,9738,21343,8185,18705,6034,16117,2416,11445,259,2807,0,0,0,0,0,0,20151223,도봉구
201503,경원선,서빙고,24,0,584,499,2056,3204,3956,5532,4877,10213,4162,4604,3854,3714,3349,3177,3618,2876,4474,3754,3320,3197,4864,3962,4782,4438,6188,4034,7474,5216,4658,5281,3252,2800,2660,2259,2343,2137,571,1475,24,338,0,0,0,0,0,0,20151223,용산구
201503,경원선,석계,1436,25,7289,2899,17127,5154,39747,9912,43565,20811,32183,13585,23953,13120,20742,13012,21171,14735,20804,16737,18158,18607,18785,20744,19846,27268,21184,33660,22573,47023,16160,49784,12557,32619,12476,28718,11402,30548,5234,19032,288,4165,0,0,0,0,0,0,20151223,노원구
201503,경원선,신이문,1125,4,10040,1640,18896,3409,54516,5501,54064,10097,32189,6585,20464,7121,17135,7774,17167,8924,16090,10830,13348,12458,11844,16002,11435,20417,11975,24186,12327,32791,9365,36708,6503,25159,5173,21000,3831,24770,1824,15438,115,3433,1,0,0,0,0,0,20151223,동대문구
201503,경원선,옥수,0,0,4,1,16,24,17,5,65,148,27,246,23,137,27,176,8,58,12,15,17,16,20,11,381,22,435,22,48,75,556,21,12,59,10,15,26,8,7,3,2,0,0,0,0,0,0,0,20151223,성동구
201503,경원선,왕십리,603,8,5249,974,8598,4608,29784,12018,41203,32070,26620,25306,17483,20188,18411,21327,22461,25953,27123,29165,27090,28386,30985,31274,37663,36893,41990,44376,43958,66549,36269,67222,34821,39212,42082,31563,42534,30746,19699,16458,1397,6485,0,0,0,0,0,0,20151223,성동구
201503,경원선,외대앞,526,1,7981,1481,13619,3542,37657,6595,45793,41504,28895,18224,20089,27212,19629,22576,22441,21833,23170,17480,22422,21128,24896,19846,27092,22368,34180,27881,32623,37708,22471,38001,18626,26854,21921,24800,18133,26649,9685,19489,436,4703,0,0,0,0,0,0,20151223,동대문구
201503,경원선,월계,315,2,4379,1118,8005,1883,17679,11709,18926,15331,13147,31457,10715,10902,9560,6290,11959,10009,12102,12327,10985,8654,13732,8982,21678,12371,19591,14461,14179,15195,9841,14633,8173,10100,9302,8738,7537,7531,2843,5674,218,1362,0,0,0,0,0,0,20151223,노원구
201503,경원선,응봉,28,0,1117,296,3307,1038,8517,1736,8780,3455,6021,1831,4363,1905,3638,2169,3560,2032,3289,2727,3068,2890,2959,3388,2989,4172,3216,4321,3055,5531,2210,5401,1321,3802,965,3122,699,3490,320,2091,9,455,0,0,0,0,0,0,20151223,성동구
201503,경원선,이촌,26,0,923,544,4706,3219,11493,5746,13670,10538,9942,7313,8846,4839,7981,4187,8050,4862,8980,5931,7611,5978,8623,6821,9564,7505,12434,7830,13644,10584,9079,9588,6601,6338,6511,6133,4945,6100,1545,3705,93,902,0,0,0,0,0,0,20151223,용산구
201503,경원선,창동,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223,도봉구
201503,경원선,청량리(지상),824,1,6913,634,8117,7943,28785,13140,30819,26836,25482,33103,25645,28261,23200,32210,27047,34091,29435,34220,30720,37102,34081,36519,39392,35177,35429,41498,32316,49959,30631,44238,31538,26986,17938,23942,14334,18812,5163,13243,114,5534,4,0,0,0,0,0,20151223,동대문구
201503,경원선,한남,15,0,1782,690,3443,5086,7334,10123,8762,17606,6890,13842,6103,6933,7007,5887,7703,7183,7666,6364,7806,6349,8450,6427,9362,7107,13140,8397,16314,9662,9409,9561,6304,5585,5540,5347,5283,4269,1773,2988,123,568,0,0,0,0,0,0,20151223,용산구
201503,경의선,가좌,0,0,1300,180,3961,3589,9241,3096,10812,5343,6550,5282,5121,4465,4459,4023,4842,4528,4826,5168,4712,5448,4964,6061,5791,6436,6966,6583,6434,8181,3457,7126,2922,4685,2299,3634,1936,3103,778,2449,19,491,0,0,0,0,0,0,20151223,서대문구
201503,경의선,공덕,4,0,333,70,1254,1320,3757,6685,3668,14801,3151,5139,2353,2808,2231,3001,2553,2607,2555,2926,2485,2670,2670,3077,3026,3441,4285,4232,9739,4691,5900,4260,4222,2721,4147,2663,3243,2449,1713,1490,121,485,2,0,0,0,0,0,20151223,마포구
201503,경의선,디지털미디어시티,0,0,807,152,2198,949,6193,2594,6090,5199,3756,4672,3256,2922,2958,2580,3125,2686,3292,2835,3128,2748,3305,3064,3726,3486,5123,4186,5634,6076,3717,5506,2883,3420,2979,3023,2760,3555,1541,2256,98,451,0,0,0,0,0,0,20151223,은평구
201503,경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20151223,은평구
201503,경의선,서강대,0,0,278,8,1174,1295,2056,3498,2469,8954,2210,6357,1927,4690,1972,4262,2551,3206,2685,3391,2841,3250,3155,2455,4008,2977,5237,3294,6309,4029,4164,3332,3721,1855,4547,1805,5762,1509,2080,1077,81,275,0,0,0,0,0,0,20151223,마포구
201503,경의선,서울역,3,1,669,20,1219,6353,2678,13646,3511,32328,2216,7876,2287,7662,2611,6390,2471,4354,4462,3115,3507,4250,5459,2517,7337,2356,10061,2968,19101,6595,13605,3536,9497,2308,3105,1243,4236,346,3313,1590,3,129,0,0,0,0,0,0,20151223,중구
201503,경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223,중구
201503,경의선,신촌,0,0,226,2,244,1409,665,2941,686,9684,446,2718,481,2601,936,1862,861,1723,1223,1257,1121,1569,1368,1009,1905,949,3202,1311,4561,3113,2121,1746,1980,761,2079,521,2424,477,1230,371,7,93,0,0,0,0,0,0,20151223,마포구
201503,경의선,홍대입구,2,0,311,39,606,597,1105,2167,1211,4957,796,3694,706,2396,754,2633,967,3121,1266,3161,1339,3281,1608,3240,2149,3654,2815,4442,4075,5143,3261,3993,2818,2236,3733,1892,4501,1601,2088,1246,79,302,0,0,0,0,0,0,20151223,마포구
201503,경인선,온수,102,0,4822,994,9376,5452,27411,14867,27496,21812,16589,11341,12354,7592,11709,8188,13932,9211,12263,9572,10824,10090,12265,10750,16319,13499,18767,14942,16264,20879,10621,22696,8093,15813,9034,15037,7809,14566,3958,9930,363,1915,0,0,0,0,0,0,20151223,구로구
201503,경춘선,신내,1,0,311,203,1163,789,2029,3341,2030,1839,1139,885,1062,724,958,633,820,941,893,737,905,1035,898,1074,1456,1269,1351,2036,1469,2068,929,1542,739,1047,704,837,530,668,338,413,5,91,0,0,0,0,0,0,20151223,중랑구
201503,공항철도 1호선,공덕,14,2,1019,123,2021,1120,4101,2568,4458,8241,2926,2977,2067,1891,1873,1541,2184,1844,2170,1983,1953,1848,1742,2146,1928,2428,2534,2983,4714,5437,3676,5015,2529,3332,2255,3091,1920,3095,1026,2278,74,909,0,0,0,0,0,0,20151223,마포구
